Purchase ID,Event ID,Event Name,Student ID,Ticket Price,Group Member
13603,1073,Movie Night,201662156,0,No
13604,1099,BSL Café,201786677,0,Yes
13605,1060,Candle Paint and Sip,201711850,200,Yes
13606,1086,Open House Info Session,201752984,0,Yes
13607,1074,Garba Workshop,201662156,100,No
13608,1099,BSL Café,201721021,0,Yes
13609,1022,RocSoc Pub Quiz,201698145,200,No
13610,1099,BSL Café,ext-part-3090,0,Yes
13611,1083,HistSoc Otley Run,201527276,0,Yes
13612,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201767924,0,Yes
13613,565,Cocktail Party,201588514,1000,Yes
13614,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201791478,0,No
13615,1086,Open House Info Session,201719073,0,Yes
13616,1086,Open House Info Session,201592056,0,Yes
13617,543,Beautiful Thing: Theatre Trip to Leeds Playhouse,201714558,1400,Yes
13618,1064,Tour de Yorkshire Round 2 - Teamsport Warrington,201708495,3000,Yes
13619,976,Street Open Class,ext-part-1769,500,Yes
13620,976,Street Open Class,201768179,600,No
13621,976,Street Open Class,201707178,600,No
13622,565,Cocktail Party,201698145,1000,Yes
13623,976,Street Open Class,ext-part-4087,600,No
13624,976,Street Open Class,201644268,500,Yes
13625,976,Street Open Class,201602119,600,No
13626,976,Street Open Class,201714149,600,No
13627,976,Street Open Class,201401448,300,Yes
13628,565,Cocktail Party,201393692,1000,Yes
13629,976,Street Open Class,201717401,900,No
13630,976,Street Open Class,201733272,600,No
13631,976,Street Open Class,201787758,600,No
13632,565,Cocktail Party,201590886,1000,Yes
13633,565,Cocktail Party,201697771,1000,Yes
13634,976,Street Open Class,201723305,300,Yes
13635,976,Street Open Class,201441915,600,No
13636,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201697347,0,Yes
13637,976,Street Open Class,201784432,600,No
13638,976,Street Open Class,201703371,300,Yes
13639,976,Street Open Class,201749526,600,No
13640,1065,Linklaters POV workshop,201632704,0,Yes
13641,1026,Bowling Night,201655758,600,No
13642,1083,HistSoc Otley Run,201692513,0,Yes
13643,1083,HistSoc Otley Run,201702331,0,Yes
13644,976,Street Open Class,201730494,300,Yes
13645,1083,HistSoc Otley Run,201702567,0,Yes
13646,1083,HistSoc Otley Run,201523927,0,Yes
13647,1083,HistSoc Otley Run,201589479,0,Yes
13648,976,Street Open Class,201708477,600,No
13649,1083,HistSoc Otley Run,201767448,0,Yes
13650,1083,HistSoc Otley Run,201707978,0,Yes
13651,1099,BSL Café,201618569,0,No
13652,1099,BSL Café,201508873,0,Yes
13653,1083,HistSoc Otley Run,201611749,0,Yes
13654,1099,BSL Café,201508873,0,Yes
13655,1083,HistSoc Otley Run,201607887,0,Yes
13656,976,Street Open Class,201762979,600,No
13657,1030,PakSoc Bowling 23/24,201735553,400,No
13658,1099,BSL Café,201749462,0,No
13659,1099,BSL Café,201614601,0,Yes
13660,1073,Movie Night,201712339,0,No
13661,976,Street Open Class,201686409,300,Yes
13662,1030,PakSoc Bowling 23/24,201690762,400,No
13663,1030,PakSoc Bowling 23/24,201657905,400,No
13664,565,Cocktail Party,201300120,1000,Yes
13665,1099,BSL Café,201492471,0,Yes
13666,976,Street Open Class,201769337,600,No
13667,976,Street Open Class,201543425,600,No
13668,1056,GIAG Games Night,201521271,0,No
13669,1058,HRM x Commuters Bowling,201757575,700,Yes
13670,1073,Movie Night,201787734,0,No
13672,1030,PakSoc Bowling 23/24,201695198,400,No
13673,1011,Sri Lankan Soc Bowling and Spoons,201706772,600,No
13674,1030,PakSoc Bowling 23/24,201693468,400,Yes
13675,976,Street Open Class,201413031,300,Yes
13676,1030,PakSoc Bowling 23/24,201697847,400,No
13677,976,Street Open Class,201711760,600,No
13678,1030,PakSoc Bowling 23/24,201596566,400,No
13679,1099,BSL Café,201637852,0,Yes
13680,1030,PakSoc Bowling 23/24,201748256,400,Yes
13681,1073,Movie Night,201406153,0,No
13682,1083,HistSoc Otley Run,201719716,0,Yes
13683,976,Street Open Class,201741180,600,No
13684,565,Cocktail Party,201692316,1000,Yes
13685,1086,Open House Info Session,201418007,0,Yes
13686,1099,BSL Café,201700504,0,Yes
13687,1011,Sri Lankan Soc Bowling and Spoons,201754170,600,No
13688,976,Street Open Class,201492452,600,No
13689,976,Street Open Class,201445201,300,Yes
13690,1030,PakSoc Bowling 23/24,201718835,400,Yes
13691,1030,PakSoc Bowling 23/24,201760299,400,No
13692,1022,RocSoc Pub Quiz,201492701,200,No
13693,1074,Garba Workshop,201757575,100,No
13694,1099,BSL Café,201557366,0,Yes
13695,976,Street Open Class,201700738,600,No
13696,976,Street Open Class,201611408,600,No
13697,1099,BSL Café,201642026,0,No
13698,565,Cocktail Party,201490562,1000,Yes
13699,1011,Sri Lankan Soc Bowling and Spoons,201496781,600,Yes
13700,1030,PakSoc Bowling 23/24,201716955,400,No
13701,1030,PakSoc Bowling 23/24,201705709,400,No
13702,1030,PakSoc Bowling 23/24,201697412,400,No
13703,1030,PakSoc Bowling 23/24,201729568,400,Yes
13704,1030,PakSoc Bowling 23/24,201617448,400,Yes
13705,1030,PakSoc Bowling 23/24,201718835,400,Yes
13706,1030,PakSoc Bowling 23/24,201642884,400,Yes
13707,1030,PakSoc Bowling 23/24,201715410,400,No
13708,1030,PakSoc Bowling 23/24,201576620,400,No
13709,1099,BSL Café,201696179,0,Yes
13710,1030,PakSoc Bowling 23/24,201559717,400,No
13711,1099,BSL Café,201723327,0,Yes
13713,1030,PakSoc Bowling 23/24,201722033,400,Yes
13714,956,British GT and GB3 Championships Viewing at Donington Park,201726912,3000,Yes
13715,1059,Korean Food Evening,201616699,0,Yes
13717,565,Cocktail Party,201695904,1000,Yes
13718,865,Weekend Away,201498059,7000,Yes
13720,865,Weekend Away,201745483,7000,Yes
13721,1086,Open House Info Session,201739515,0,Yes
13722,1011,Sri Lankan Soc Bowling and Spoons,201418022,600,No
13723,565,Cocktail Party,201393486,1000,Yes
13724,565,Cocktail Party,201397650,1000,Yes
13725,565,Cocktail Party,201590923,1000,Yes
13726,1030,PakSoc Bowling 23/24,201592391,400,No
13727,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201763571,0,No
13728,1030,PakSoc Bowling 23/24,201741112,400,No
13729,1070,HistSoc Pub Quiz @ Walkabout,201733258,159,Yes
13730,852,HistSoc 2023 Careers Event,201708573,0,Yes
13731,565,Cocktail Party,201594050,1000,Yes
13732,1064,Tour de Yorkshire Round 2 - Teamsport Warrington,201543336,3000,Yes
13733,1030,PakSoc Bowling 23/24,201630906,400,No
13734,565,Cocktail Party,201586637,1000,Yes
13735,1099,BSL Café,201781177,0,Yes
13736,1099,BSL Café,201665565,0,Yes
13738,852,HistSoc 2023 Careers Event,201627399,0,Yes
13739,565,Cocktail Party,201394272,1000,Yes
13740,852,HistSoc 2023 Careers Event,201601387,0,Yes
13741,1099,BSL Café,201701218,0,No
13742,565,Cocktail Party,201393324,1000,Yes
13743,852,HistSoc 2023 Careers Event,201702331,0,Yes
13744,565,Cocktail Party,201394676,1000,Yes
13745,565,Cocktail Party,201390068,1000,Yes
13746,565,Cocktail Party,201701631,1000,Yes
13747,1058,HRM x Commuters Bowling,201448593,700,Yes
13748,1011,Sri Lankan Soc Bowling and Spoons,201448593,450,Yes
13749,1099,BSL Café,201661118,0,No
13750,565,Cocktail Party,201693739,1000,Yes
13751,1064,Tour de Yorkshire Round 2 - Teamsport Warrington,201593024,3000,Yes
13752,1069,High on Life Bingo Night,201633856,0,Yes
13753,1086,Open House Info Session,201666451,0,Yes
13754,1086,Open House Info Session,201686530,0,Yes
13755,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201579834,0,No
13756,1059,Korean Food Evening,201535839,0,Yes
13757,1030,PakSoc Bowling 23/24,201695946,400,No
13758,1073,Movie Night,201756552,0,No
13759,565,Cocktail Party,201593938,1000,Yes
13760,565,Cocktail Party,201202886,1000,Yes
13761,1073,Movie Night,201733069,0,No
13762,1006,Street Beginners Course,201765190,1500,No
13763,1026,Bowling Night,201493760,450,Yes
13764,1030,PakSoc Bowling 23/24,201629683,400,No
13765,674,Eastern Gritstone,201627587,4000,Yes
13766,1030,PakSoc Bowling 23/24,201767421,400,No
13767,1011,Sri Lankan Soc Bowling and Spoons,201537061,600,No
13768,939,Swing Dancing Class Oct 19th,201785333,0,Yes
13769,865,Weekend Away,201711635,7000,Yes
13770,1073,Movie Night,201797822,0,No
13771,865,Weekend Away,201593932,7000,Yes
13772,1099,BSL Café,201436070,0,No
13773,1030,PakSoc Bowling 23/24,201368769,400,No
13774,1073,Movie Night,201794593,0,No
13775,1099,BSL Café,201752273,0,Yes
13776,939,Swing Dancing Class Oct 19th,201761820,0,Yes
13777,1073,Movie Night,201704630,0,No
13778,852,HistSoc 2023 Careers Event,201727619,0,Yes
13779,1073,Movie Night,201717406,0,No
13780,565,Cocktail Party,201391137,1000,Yes
13781,1033,Halloween potluck,201781391,0,No
13782,565,Cocktail Party,201395087,1000,Yes
13783,1069,High on Life Bingo Night,201703869,0,Yes
13784,1030,PakSoc Bowling 23/24,201697332,400,Yes
13785,1073,Movie Night,201792392,0,Yes
13786,1073,Movie Night,201571884,0,No
13787,939,Swing Dancing Class Oct 19th,201411446,0,Yes
13788,543,Beautiful Thing: Theatre Trip to Leeds Playhouse,201697202,1400,Yes
13789,939,Swing Dancing Class Oct 19th,201779854,0,Yes
13790,939,Swing Dancing Class Oct 19th,201769439,0,Yes
13791,1099,BSL Café,201653421,0,Yes
13792,865,Weekend Away,201781086,7000,Yes
13793,1099,BSL Café,201589863,0,Yes
13794,1058,HRM x Commuters Bowling,201781505,700,Yes
13795,565,Cocktail Party,201694713,1000,Yes
13796,1073,Movie Night,201720403,0,Yes
13797,1026,Bowling Night,201595860,450,Yes
13798,1073,Movie Night,201734386,0,Yes
13799,1026,Bowling Night,201589863,450,Yes
13800,1073,Movie Night,201235408,0,No
13801,565,Cocktail Party,201697810,1000,Yes
13802,1073,Movie Night,201650264,0,No
13803,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201703869,0,No
13804,1073,Movie Night,201703869,0,No
13805,865,Weekend Away,201690893,7000,Yes
13806,1056,GIAG Games Night,201427867,0,No
13807,1073,Movie Night,201563475,0,No
13808,1073,Movie Night,201800594,0,No
13809,1026,Bowling Night,201538552,450,Yes
13810,1073,Movie Night,201715667,0,No
13811,1026,Bowling Night,201492216,600,No
13812,565,Cocktail Party,201692214,1000,Yes
13813,865,Weekend Away,201746299,7500,No
13814,1026,Bowling Night,201594843,450,Yes
13815,1026,Bowling Night,201588374,450,Yes
13816,449,Widen your Circle Event,201800458,0,No
13817,1011,Sri Lankan Soc Bowling and Spoons,201496781,450,Yes
13818,1026,Bowling Night,201534316,450,Yes
13819,1073,Movie Night,201802106,0,No
13820,1073,Movie Night,201576831,0,No
13821,1006,Street Beginners Course,201515761,1500,No
13822,565,Cocktail Party,201495816,1000,Yes
13823,1069,High on Life Bingo Night,201768179,0,Yes
13824,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201768179,0,No
13825,1073,Movie Night,201794971,0,No
13826,1011,Sri Lankan Soc Bowling and Spoons,201533536,450,Yes
13827,1064,Tour de Yorkshire Round 2 - Teamsport Warrington,201470020,3000,Yes
13828,1074,Garba Workshop,201797575,100,No
13829,1073,Movie Night,201777375,0,No
13830,1074,Garba Workshop,201780544,100,No
13831,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201790108,0,No
13832,1073,Movie Night,201790108,0,No
13833,1056,GIAG Games Night,201790108,0,No
13834,565,Cocktail Party,201693604,1000,Yes
13835,565,Cocktail Party,201592941,1000,Yes
13836,939,Swing Dancing Class Oct 19th,201718757,0,Yes
13837,565,Cocktail Party,201701814,1000,Yes
13838,1033,Halloween potluck,201790108,0,No
13839,1073,Movie Night,201609546,0,No
13840,565,Cocktail Party,201590120,1000,Yes
13841,1073,Movie Night,201802562,0,No
13842,1069,High on Life Bingo Night,201744053,100,No
13843,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201749684,0,No
13844,1099,BSL Café,201802705,0,No
13845,1073,Movie Night,201756458,0,No
13846,1099,BSL Café,201640890,0,Yes
13847,565,Cocktail Party,201495967,1000,Yes
13848,1073,Movie Night,201615667,0,No
13849,1069,High on Life Bingo Night,201615667,0,Yes
13850,1069,High on Life Bingo Night,201747999,0,Yes
13851,1026,Bowling Night,201519423,600,No
13852,1086,Open House Info Session,201700430,0,Yes
13853,1069,High on Life Bingo Night,201710248,0,Yes
13854,939,Swing Dancing Class Oct 19th,201515107,0,No
13855,939,Swing Dancing Class Oct 19th,201593624,0,No
13856,1011,Sri Lankan Soc Bowling and Spoons,201786021,600,No
13857,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201786945,0,No
13858,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201720529,0,No
13859,939,Swing Dancing Class Oct 19th,201704332,0,No
13860,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201634205,0,No
13861,1026,Bowling Night,201691010,450,Yes
13862,1069,High on Life Bingo Night,201578500,100,No
13863,939,Swing Dancing Class Oct 19th,201722960,0,No
13864,939,Swing Dancing Class Oct 19th,201647710,0,No
13865,1074,Garba Workshop,201763121,100,No
13866,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201763121,0,Yes
13867,939,Swing Dancing Class Oct 19th,201629906,0,No
13868,1069,High on Life Bingo Night,201706138,0,Yes
13869,1056,GIAG Games Night,201596720,0,No
13870,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201738444,0,No
13871,1083,HistSoc Otley Run,201702703,0,Yes
13872,565,Cocktail Party,201492282,1000,Yes
13873,1073,Movie Night,201756462,0,No
13874,1056,GIAG Games Night,201786498,0,No
13876,1083,HistSoc Otley Run,201718203,0,Yes
13877,1083,HistSoc Otley Run,201596234,0,Yes
13878,565,Cocktail Party,201494061,1000,Yes
13879,1083,HistSoc Otley Run,201717971,0,Yes
13880,1056,GIAG Games Night,201696945,0,No
13881,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201698784,0,No
13882,1030,PakSoc Bowling 23/24,201604525,400,No
13883,1069,High on Life Bingo Night,201787154,0,Yes
13884,1069,High on Life Bingo Night,201787234,0,Yes
13885,939,Swing Dancing Class Oct 19th,201781324,0,No
13886,565,Cocktail Party,201589719,1000,Yes
13887,939,Swing Dancing Class Oct 19th,201424320,0,Yes
13888,1083,HistSoc Otley Run,201708573,0,Yes
13889,1069,High on Life Bingo Night,201761277,100,No
13890,1099,BSL Café,201553869,0,Yes
13891,1011,Sri Lankan Soc Bowling and Spoons,201490706,450,Yes
13892,1011,Sri Lankan Soc Bowling and Spoons,201490706,600,Yes
13893,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201669439,0,Yes
13894,1059,Korean Food Evening,201712339,0,Yes
13895,1083,HistSoc Otley Run,201712408,0,Yes
13896,852,HistSoc 2023 Careers Event,201589485,0,Yes
13897,1099,BSL Café,201697975,0,Yes
13898,852,HistSoc 2023 Careers Event,201515758,0,Yes
13899,1058,HRM x Commuters Bowling,201566516,800,No
13900,1026,Bowling Night,201741048,600,No
13901,1069,High on Life Bingo Night,201714509,100,No
13902,1083,HistSoc Otley Run,201733258,0,Yes
13903,939,Swing Dancing Class Oct 19th,201528219,0,No
13904,939,Swing Dancing Class Oct 19th,201525462,0,No
13905,565,Cocktail Party,201592600,1000,Yes
13906,1011,Sri Lankan Soc Bowling and Spoons,201543761,600,No
13907,1011,Sri Lankan Soc Bowling and Spoons,201351097,450,Yes
13908,1099,BSL Café,201502684,0,No
13909,1083,HistSoc Otley Run,201695321,0,Yes
13910,1083,HistSoc Otley Run,201696048,0,Yes
13911,865,Weekend Away,201488765,7500,Yes
13912,1011,Sri Lankan Soc Bowling and Spoons,201489499,600,No
13913,1011,Sri Lankan Soc Bowling and Spoons,201497774,450,Yes
13914,865,Weekend Away,201589409,5700,Yes
13915,865,Weekend Away,201782644,3000,No
13916,1056,GIAG Games Night,201594816,0,No
13917,1011,Sri Lankan Soc Bowling and Spoons,201593298,600,No
13918,565,Cocktail Party,201696870,1000,Yes
13919,1011,Sri Lankan Soc Bowling and Spoons,201504216,600,No
13920,1083,HistSoc Otley Run,201744669,0,Yes
13921,1069,High on Life Bingo Night,201523629,100,No
13922,1030,PakSoc Bowling 23/24,201595953,400,No
13923,1069,High on Life Bingo Night,201649565,100,No
13924,1064,Tour de Yorkshire Round 2 - Teamsport Warrington,201708085,3000,Yes
13925,1030,PakSoc Bowling 23/24,201531236,400,No
13926,1099,BSL Café,201741048,0,Yes
13927,1069,High on Life Bingo Night,201781610,0,Yes
13928,1069,High on Life Bingo Night,201802194,0,Yes
13929,1105,Foraging workshop,201415978,1000,No
13930,1105,Foraging workshop,201501498,1000,No
13931,1105,Foraging workshop,201521327,1000,Yes
13932,565,Cocktail Party,201701574,1000,Yes
13933,1105,Foraging workshop,201625845,1000,Yes
13934,565,Cocktail Party,201696785,1000,Yes
13935,1105,Foraging workshop,201605662,1000,Yes
13936,1074,Garba Workshop,ext-part-4101,0,Yes
13937,1056,GIAG Games Night,201776883,0,No
13938,565,Cocktail Party,201695510,1000,Yes
13939,565,Cocktail Party,201695153,1000,Yes
13940,1081,Leeds ACS x BlackFemmeSoc: The Big Black Quiz,201716031,300,Yes
13941,939,Swing Dancing Class Oct 19th,201776883,0,No
13942,1083,HistSoc Otley Run,201548839,0,Yes
13943,565,Cocktail Party,201697196,1000,Yes
13944,1082,Leeds ACS x LuuStreetDance: Afro & Dancehall Workshop,201705529,700,No
13945,1074,Garba Workshop,201592680,0,Yes
13946,939,Swing Dancing Class Oct 19th,201354621,0,No
13947,1082,Leeds ACS x LuuStreetDance: Afro & Dancehall Workshop,201750964,700,No
13948,1105,Foraging workshop,201747574,1000,No
13949,1033,Halloween potluck,201747574,0,No
13950,1082,Leeds ACS x LuuStreetDance: Afro & Dancehall Workshop,201781780,700,No
13951,1073,Movie Night,201766785,0,No
13952,1074,Garba Workshop,201601504,100,No
13953,1082,Leeds ACS x LuuStreetDance: Afro & Dancehall Workshop,201769337,900,No
13954,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201788286,0,No
13955,1082,Leeds ACS x LuuStreetDance: Afro & Dancehall Workshop,201516616,700,No
13956,1056,GIAG Games Night,201633471,0,No
13957,1099,BSL Café,201633471,0,Yes
13958,1082,Leeds ACS x LuuStreetDance: Afro & Dancehall Workshop,201703371,700,No
13959,1059,Korean Food Evening,201655037,0,Yes
13960,1064,Tour de Yorkshire Round 2 - Teamsport Warrington,201800747,3000,Yes
13961,1011,Sri Lankan Soc Bowling and Spoons,201392251,450,Yes
13962,1059,Korean Food Evening,201778115,0,Yes
13963,1059,Korean Food Evening,201786677,0,Yes
13964,1065,Linklaters POV workshop,201515306,0,Yes
13965,1065,Linklaters POV workshop,201676310,0,Yes
13966,1099,BSL Café,201709652,0,No
13967,1065,Linklaters POV workshop,201518781,0,Yes
13968,1059,Korean Food Evening,201800697,0,Yes
13969,1105,Foraging workshop,201351097,1000,Yes
13970,1065,Linklaters POV workshop,201708987,0,Yes
13971,1105,Foraging workshop,201595718,1000,Yes
13972,1065,Linklaters POV workshop,201720723,0,Yes
13973,1026,Bowling Night,201690857,450,Yes
13974,1065,Linklaters POV workshop,201672294,0,Yes
13975,1065,Linklaters POV workshop,201581383,0,Yes
13976,1056,GIAG Games Night,201693251,0,No
13977,1059,Korean Food Evening,201647775,0,Yes
13978,1105,Foraging workshop,201555707,1000,No
13979,1056,GIAG Games Night,201779154,0,No
13980,1065,Linklaters POV workshop,201725682,0,Yes
13981,1065,Linklaters POV workshop,201699101,0,Yes
13982,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201787227,0,No
13983,1056,GIAG Games Night,201787227,0,No
13984,1065,Linklaters POV workshop,201713028,0,Yes
13985,852,HistSoc 2023 Careers Event,201728160,0,Yes
13986,1033,Halloween potluck,201791562,0,No
13987,1083,HistSoc Otley Run,201728160,0,Yes
13988,1059,Korean Food Evening,201758591,0,Yes
13989,1059,Korean Food Evening,201734099,0,Yes
13990,1065,Linklaters POV workshop,201518527,0,Yes
13991,1033,Halloween potluck,201721103,350,No
13992,1026,Bowling Night,201495478,600,No
13993,1065,Linklaters POV workshop,201694183,0,Yes
13994,1069,High on Life Bingo Night,201784124,0,Yes
13995,939,Swing Dancing Class Oct 19th,201763121,0,No
13996,1069,High on Life Bingo Night,201744810,100,No
13997,1069,High on Life Bingo Night,201740474,0,Yes
13998,1011,Sri Lankan Soc Bowling and Spoons,201395670,600,No
13999,1065,Linklaters POV workshop,201724753,0,Yes
14000,565,Cocktail Party,201593047,1000,Yes
14001,565,Cocktail Party,201594045,1000,Yes
14002,1099,BSL Café,201768649,0,Yes
14003,1069,High on Life Bingo Night,201633483,0,Yes
14004,1099,BSL Café,201658824,0,Yes
14005,1099,BSL Café,201792752,0,No
14006,1083,HistSoc Otley Run,201721044,0,Yes
14007,1065,Linklaters POV workshop,201670768,0,Yes
14008,1058,HRM x Commuters Bowling,201775643,800,No
14009,1058,HRM x Commuters Bowling,201710570,800,No
14010,1070,HistSoc Pub Quiz @ Walkabout,201721044,159,Yes
14011,939,Swing Dancing Class Oct 19th,201760167,0,No
14012,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201701962,0,No
14013,1030,PakSoc Bowling 23/24,201696353,400,No
14014,1082,Leeds ACS x LuuStreetDance: Afro & Dancehall Workshop,201666451,900,No
14015,565,Cocktail Party,201396504,1000,Yes
14016,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201792566,0,Yes
14017,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201770819,0,No
14018,1065,Linklaters POV workshop,201510140,0,Yes
14019,1073,Movie Night,201473293,0,No
14020,1083,HistSoc Otley Run,201695557,0,Yes
14021,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201760933,0,No
14022,939,Swing Dancing Class Oct 19th,201489630,0,Yes
14023,1065,Linklaters POV workshop,201715762,0,Yes
14024,1056,GIAG Games Night,201551049,0,No
14025,1099,BSL Café,201711810,0,Yes
14026,1099,BSL Café,201702106,0,No
14027,1065,Linklaters POV workshop,201797566,0,Yes
14028,565,Cocktail Party,201389499,1000,Yes
14029,1065,Linklaters POV workshop,201754573,0,Yes
14030,1065,Linklaters POV workshop,201652920,0,Yes
14031,1105,Foraging workshop,201265142,1000,No
14032,1099,BSL Café,201727613,0,No
14033,1065,Linklaters POV workshop,201778668,0,Yes
14034,1065,Linklaters POV workshop,201745477,0,Yes
14035,939,Swing Dancing Class Oct 19th,ext-part-4298,0,Yes
14036,1073,Movie Night,201777649,0,No
14037,565,Cocktail Party,201493738,1000,Yes
14038,1030,PakSoc Bowling 23/24,201795229,400,No
14039,1069,High on Life Bingo Night,201797075,100,No
14040,1069,High on Life Bingo Night,201786690,100,No
14041,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201744905,0,Yes
14042,1073,Movie Night,201721267,0,No
14043,1065,Linklaters POV workshop,201545550,0,Yes
14044,1056,GIAG Games Night,201778292,0,No
14045,1073,Movie Night,201778288,0,No
14046,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201714845,0,No
14047,1099,BSL Café,201595724,0,No
14048,1086,Open House Info Session,201692931,0,Yes
14049,939,Swing Dancing Class Oct 19th,201746711,0,No
14050,1101,CoppaFeel! Charity Ultimate Frisbee,201739276,200,No
14051,1006,Street Beginners Course,201604281,1500,No
14052,1069,High on Life Bingo Night,201444196,0,Yes
14053,1033,Halloween potluck,201521327,350,Yes
14054,1065,Linklaters POV workshop,201593192,0,Yes
14055,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201702014,0,No
14056,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201525173,0,No
14057,1113,1989 TV Listening Party,201730125,0,Yes
14058,1113,1989 TV Listening Party,201490722,0,Yes
14059,1113,1989 TV Listening Party,201733605,0,Yes
14060,1113,1989 TV Listening Party,201615297,0,Yes
14061,1113,1989 TV Listening Party,201609385,0,Yes
14062,1113,1989 TV Listening Party,201722062,0,Yes
14063,1113,1989 TV Listening Party,201748792,0,Yes
14064,1113,1989 TV Listening Party,201734894,0,Yes
14065,1113,1989 TV Listening Party,201728210,0,Yes
14066,1113,1989 TV Listening Party,201695577,0,Yes
14067,1113,1989 TV Listening Party,201747995,0,Yes
14068,1113,1989 TV Listening Party,201707320,0,Yes
14069,1113,1989 TV Listening Party,201305383,0,Yes
14070,1113,1989 TV Listening Party,201615297,0,Yes
14071,1113,1989 TV Listening Party,201743396,0,Yes
14072,1113,1989 TV Listening Party,201778384,0,Yes
14073,1113,1989 TV Listening Party,201710809,0,Yes
14074,1113,1989 TV Listening Party,201740007,0,Yes
14075,1113,1989 TV Listening Party,201694692,0,Yes
14076,1113,1989 TV Listening Party,201709416,0,Yes
14077,1113,1989 TV Listening Party,201503952,0,Yes
14078,1113,1989 TV Listening Party,201719284,0,Yes
14079,1113,1989 TV Listening Party,201736231,0,Yes
14080,1113,1989 TV Listening Party,201789737,0,Yes
14081,1113,1989 TV Listening Party,201527063,0,Yes
14082,1113,1989 TV Listening Party,201725868,0,Yes
14083,1113,1989 TV Listening Party,201723273,0,Yes
14084,1113,1989 TV Listening Party,201615667,0,Yes
14085,1113,1989 TV Listening Party,201781117,0,Yes
14086,1113,1989 TV Listening Party,201703408,0,Yes
14087,1113,1989 TV Listening Party,201654284,0,Yes
14088,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201296511,0,Yes
14089,1030,PakSoc Bowling 23/24,201614228,600,No
14090,1073,Movie Night,201738586,0,No
14091,1113,1989 TV Listening Party,201723273,0,Yes
14092,939,Swing Dancing Class Oct 19th,201698879,0,No
14093,1113,1989 TV Listening Party,201616026,0,Yes
14094,1113,1989 TV Listening Party,201725504,0,Yes
14095,1113,1989 TV Listening Party,201784543,0,Yes
14096,1113,1989 TV Listening Party,201773718,0,Yes
14097,1113,1989 TV Listening Party,201779796,0,Yes
14098,645,Bubbly at HELIX - Leeds Entrepreneurs GIAG,201487353,0,No
14099,1113,1989 TV Listening Party,201792009,0,Yes
14100,1113,1989 TV Listening Party,201792302,0,Yes
14101,1113,1989 TV Listening Party,201776995,0,Yes
14102,1113,1989 TV Listening Party,201723337,0,Yes
14103,865,Weekend Away,201519196,7500,Yes
14104,1113,1989 TV Listening Party,201532119,0,Yes
14105,1113,1989 TV Listening Party,201537459,0,Yes
14106,1113,1989 TV Listening Party,201668433,0,Yes
14107,1113,1989 TV Listening Party,201763851,0,Yes
14108,1113,1989 TV Listening Party,201493609,250,No
14109,1113,1989 TV Listening Party,201697402,0,Yes
14110,1113,1989 TV Listening Party,201707292,0,Yes
14111,1113,1989 TV Listening Party,201747431,0,Yes
14112,1037,Classes 16th to 20th Oct,201351189,400,Yes
14113,1113,1989 TV Listening Party,201787903,0,Yes
14114,1113,1989 TV Listening Party,201738956,0,Yes
14115,674,Eastern Gritstone,201326105,4000,Yes
14116,1065,Linklaters POV workshop,201725619,0,Yes
14117,1113,1989 TV Listening Party,201725504,0,Yes
14118,1113,1989 TV Listening Party,201752973,250,No
14119,1113,1989 TV Listening Party,201723937,0,Yes
14120,1113,1989 TV Listening Party,201723337,0,Yes
14121,1113,1989 TV Listening Party,201739276,250,No
14122,1113,1989 TV Listening Party,201699245,0,Yes
14123,1113,1989 TV Listening Party,201708359,250,No
14124,1113,1989 TV Listening Party,201503343,0,Yes
14125,1113,1989 TV Listening Party,201694453,0,Yes
14126,1086,Open House Info Session,201739515,0,Yes
14127,1113,1989 TV Listening Party,201699245,0,Yes
14128,1082,Leeds ACS x LuuStreetDance: Afro & Dancehall Workshop,201401448,700,No
